state,county,agency,facility_name,source,facility_source_type,facility_operator_name,facility_source_state_fips,facility_source_county_fips,facility_status,doc_match_tier,doc_research_reason,facility_address,facility_city,facility_county,facility_latitude,facility_longitude
Tennessee,NA,Tennessee Department of Corrections,WARREN COUNTY SHERIFFS DEPARTMENT / WARREN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47177,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,108 SECURITY CIRCLE,MCMINNVILLE,Warren,35.696317,-85.7518328
Tennessee,NA,Tennessee Department of Corrections,WASHINGTON COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,47,47179,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,114 W JACKSON BLVD,JONESBOROUGH,Washington,36.29741313501504,-82.47788595488515
Tennessee,NA,Tennessee Department of Corrections,WASHINGTON COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,47,47179,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,101 EAST MARKET STREET,JOHNSON CITY,Washington,36.316922221,-82.352290173
Tennessee,NA,Tennessee Department of Corrections,WAYNE COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47181,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1016 ANDREW JACKSON DR,WAYNESBORO,Wayne,35.324674815117554,-87.77105350904277
Tennessee,NA,Tennessee Department of Corrections,WAYNE COUNTY SHERIFFS OFFICE / WAYNE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47181,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,201 HASSELL STREET,WAYNESBORO,Wayne,35.319261601,-87.760828855
Tennessee,NA,Tennessee Department of Corrections,WEAKLEY COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47183,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,7951 STATE HIGHWAY 22,DRESDEN,Weakley,36.27454470166666,-88.6893425368979
Tennessee,NA,Tennessee Department of Corrections,WEAKLEY COUNTY SHERIFFS DEPARTMENT / WEAKLEY COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47183,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,7951 STATE HIGHWAY 22,DRESDEN,Weakley,36.2744245,-88.6893774
Tennessee,NA,Tennessee Department of Corrections,WHITE COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47185,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,111 DEPOT STREET,SPARTA,White,35.9277161178645,-85.47515522630101
Tennessee,NA,Tennessee Department of Corrections,WILLIAMSON COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47187,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,408 CENTURY COURT,FRANKLIN,Williamson,35.899959182109534,-86.88509073659179
Tennessee,NA,Tennessee Department of Corrections,WILLIAMSON COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,47,47187,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,408 CENTURY COURT,FRANKLIN,Williamson,35.900869314454155,-86.884796197565
Tennessee,NA,Tennessee Department of Corrections,WILLIAMSON COUNTY SHERIFFS DEPARTMENT / WILLIAMSON COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47187,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,408 CENTURY COURT,FRANKLIN,Williamson,35.899933,-86.8850323
Tennessee,NA,Tennessee Department of Corrections,WILSON COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47189,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,105 E HIGH ST,LEBANON,Wilson,36.21315975419675,-86.28913325097582
Tennessee,NA,Tennessee Department of Corrections,WILSON COUNTY SHERIFFS DEPARTMENT / WILSON COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47189,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,105 EAST HIGH STREET,LEBANON,Wilson,36.212940399,-86.2889264
Utah,NA,Utah Department of Corrections,Beaver County Correctional Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2270 South 525,Beaver,NA,NA,NA
Utah,NA,Utah Department of Corrections,BEAVER COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2270 S 525 W,BEAVER,Beaver,38.24310549497353,-112.65238411768927
Utah,NA,Utah Department of Corrections,BEAVER COUNTY SHERIFFS OFFICE / BEAVER COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2270 SOUTH 525 WEST,BEAVER,Beaver,38.243293541,-112.652489746
Utah,NA,Utah Department of Corrections,BEAVER COUNTY SHERIFFS OFFICE - MILFORD,hifld,SHERIFF'S OFFICE,NA,49,49001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,26 SOUTH 100 WEST STREET,MILFORD,Beaver,38.3969067,-113.012300599
Utah,NA,Utah Department of Corrections,BOX ELDER COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49003,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,52 S 1000 W,BRIGHAM CITY,Box Elder,41.509247529505814,-112.03560941630654
Utah,NA,Utah Department of Corrections,BOX ELDER COUNTY SHERIFFS OFFICE / BOX ELDER COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49003,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,52 SOUTH 1000 WEST,BRIGHAM CITY,Box Elder,41.5090937,-112.0351901
Utah,NA,Utah Department of Corrections,Cache County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1225 West Valley View (200 North),Logan,Cache,41.73712224,-111.8657437
Utah,NA,Utah Department of Corrections,CACHE COUNTY JAIL / SHERIFF,hifld_prisons,COUNTY,NA,49,49005,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1225 W 200 N,LOGAN,Cache,41.737029004056616,-111.86592525311131
Utah,NA,Utah Department of Corrections,CACHE COUNTY SHERIFFS OFFICE / CACHE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49005,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1225 WEST 200 NORTH,LOGAN,Cache,41.737117264,-111.86601444
Utah,NA,Utah Department of Corrections,CARBON COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,240 W MAIN ST,PRICE,Carbon,39.60002436030755,-110.81469590064775
Utah,NA,Utah Department of Corrections,CARBON COUNTY SHERIFFS OFFICE / CARBON COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,240 WEST MAIN STREET,PRICE,Carbon,39.600025236,-110.814725021
Utah,NA,Utah Department of Corrections,DAGGETT COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49009,CLOSED,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,590 S SHERIFF'S WAY,MANILA,Daggett,40.97879187347884,-109.77700199055472
Utah,NA,Utah Department of Corrections,DAGGETT COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,49,49009,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,95 NORTH 100 WEST,MANILA,Daggett,40.989768342,-109.725531314
Utah,NA,Utah Department of Corrections,DAVIS COUNTY CORRECTIONS / DAVIS COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,49,49011,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,800 WEST STATE STREET,FARMINGTON,Davis,40.980074897,-111.905830377
Utah,NA,Utah Department of Corrections,Davis County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,800 West State Street,Farmington,Davis,40.98053232,-111.9041646
Utah,NA,Utah Department of Corrections,DAVIS COUNTY JAIL / SHERIFF,hifld_prisons,COUNTY,NA,49,49011,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,800 W STATE ST,FARMINGTON,Davis,40.979837684765805,-111.90515372623568
Utah,NA,Utah Department of Corrections,DAVIS COUNTY WORK RELEASE CENTER,hifld_prisons,COUNTY,NA,49,49011,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,883 W CLARK LANE,FARMINGTON,Davis,40.98028961961849,-111.9069185379248
Utah,NA,Utah Department of Corrections,DUCHESNE COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,21554 W 9000 S,DUCHESNE,Duchesne,40.18012449814342,-110.38779488815682
Utah,NA,Utah Department of Corrections,DUCHESNE COUNTY SHERIFFS OFFICE / DUCHESNE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,21554 WEST 9000 SOUTH,DUCHESNE,Duchesne,40.180097224,-110.387844126
Utah,NA,Utah Department of Corrections,Emery County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1850 North 550 West,Castle Dale,NA,NA,NA
Utah,NA,Utah Department of Corrections,EMERY COUNTY JAIL / SHERIFF,hifld_prisons,COUNTY,NA,49,49015,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1850 N 5500 W,CASTLE DALE,Emery,39.243395933673824,-111.02719316346882
Utah,NA,Utah Department of Corrections,EMERY COUNTY SHERIFFS OFFICE / EMERY COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49015,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,550 WEST 1850 NORTH,CASTLE DALE,Emery,39.243342701,-111.02705
Utah,NA,Utah Department of Corrections,EMERY COUNTY SHERIFFS OFFICE - GREEN RIVER,hifld,SHERIFF'S OFFICE,NA,49,49015,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,80 EAST FARRER STREET,GREEN RIVER,Emery,38.990361546,-110.161275199
Utah,NA,Utah Department of Corrections,GARFIELD COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49017,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,375 N 700 W,PANGUITCH,Garfield,37.828699202451695,-112.45213673131093
Utah,NA,Utah Department of Corrections,GARFIELD COUNTY SHERIFFS OFFICE / GARFIELD COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49017,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,375 NORTH 700 WEST,PANGUITCH,Garfield,37.8284758,-112.452072899
Utah,NA,Utah Department of Corrections,GRAND COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,125 E CENTER ST,MOAB,Grand,38.57379982227081,-109.54822285854907
Utah,NA,Utah Department of Corrections,GRAND COUNTY SHERIFFS OFFICE / GRAND COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,125 EAST CENTER STREET,MOAB,Grand,38.573771946,-109.548178832
Utah,NA,Utah Department of Corrections,IRON COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2136 N MAIN,CEDAR CITY,Iron,37.71613574315969,-113.05854522917315
Utah,NA,Utah Department of Corrections,IRON COUNTY SHERIFFS OFFICE / IRON COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2132 NORTH MAIN STREET,CEDAR CITY,Iron,37.7161691,-113.0584584
Utah,NA,Utah Department of Corrections,Juab County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,425 W Sheeplane Drive,Nephi,NA,NA,NA
Utah,NA,Utah Department of Corrections,JUAB COUNTY JAIL / SHERIFF,hifld_prisons,COUNTY,NA,49,49023,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,425 W SHEEP LANE DR,NEPHI,Juab,39.674480198857346,-111.8448479685859
Utah,NA,Utah Department of Corrections,JUAB COUNTY SHERIFFS OFFICE / JUAB COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49023,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,425 WEST SHEEP LANE DRIVE,NEPHI,Juab,39.674494515,-111.844564386
Utah,NA,Utah Department of Corrections,KANE COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49025,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,971 EAST KANEPLEX DR,KANAB,Kane,37.00186948717021,-112.50849299961709
Utah,NA,Utah Department of Corrections,KANE COUNTY SHERIFFS OFFICE / KANE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49025,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,76 NORTH MAIN STREET,KANAB,Kane,37.049340654,-112.527832012
Utah,NA,Utah Department of Corrections,Kiesel Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,370 26th Street,Ogden,NA,NA,NA
Utah,NA,Utah Department of Corrections,Millard County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,765 South Highway 99,Fillmore,NA,NA,NA
Utah,NA,Utah Department of Corrections,MILLARD COUNTY JAIL / SHERIFF,hifld_prisons,COUNTY,NA,49,49027,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,765 S HWY 99,FILLMORE,Millard,38.95327795670529,-112.33933237197655
Utah,NA,Utah Department of Corrections,MILLARD COUNTY SHERIFFS OFFICE - DELTA SUBSTATION,hifld,SHERIFF'S OFFICE,NA,49,49027,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,76 NORTH 200 WEST,DELTA,Millard,39.353581801,-112.578604418
Utah,NA,Utah Department of Corrections,MILLARD COUNTY SHERIFFS OFFICE / MILLARD COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49027,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,765 SOUTH STATE HIGHWAY 99,FILLMORE,Millard,38.953241532,-112.339314796
Utah,NA,Utah Department of Corrections,MORGAN COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,49,49029,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,48 WEST YOUNG STREET,MORGAN,Morgan,41.0361487,-111.678548
Utah,NA,Utah Department of Corrections,OREM CITY DEPARTMENT OF PUBLIC SAFETY,hifld,LOCAL POLICE DEPARTMENT,NA,49,49049,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,95 EAST CENTER STREET,OREM,Utah,40.2977315,-111.6932283
Utah,NA,Utah Department of Corrections,PIUTE COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,49,49031,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,550 NORTH MAIN STREET,JUNCTION,Piute,38.244806265,-112.220780052
Utah,NA,Utah Department of Corrections,PURGATORY CORRECTIONAL FACILITY,hifld_prisons,COUNTY,NA,49,49053,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,750 S 5300 W,HURRICANE,Washington,37.15814358992702,-113.41205822376527
Utah,NA,Utah Department of Corrections,RICH COUNTY JAIL,hifld_prisons,COUNTY,NA,49,49033,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,20 S MAIN ST,RANDOLPH,Rich,41.66507321717509,-111.18449185995765
Utah,NA,Utah Department of Corrections,RICH COUNTY SHERIFFS OFFICE / RICH COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,49,49033,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,20 SOUTH MAIN STREET,RANDOLPH,Rich,41.665013568,-111.1845
Utah,NA,Utah Department of Corrections,SALT LAKE CITY CENTER,hifld_prisons,LOCAL,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1585 W 2100 S,SALT LAKE CITY,Salt Lake,40.72523356599918,-111.93586394025661
Utah,NA,Utah Department of Corrections,Salt Lake County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3415 South 900 West,Salt Lake City,Salt Lake,40.69691294,-111.9155301
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY METRO JAIL,hifld_prisons,COUNTY,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3415 S 900 W,SALT LAKE CITY,Salt Lake,40.69685856471697,-111.91471156903594
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY OXBOW JAIL,hifld_prisons,COUNTY,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3418 S 1100 W,SALT LAKE CITY,Salt Lake,40.70295004079399,-111.92558947561398
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY SHERIFF'S OFFICE,hifld,SHERIFF'S OFFICE,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2001 S STATE ST STE S2700,SALT LAKE CITY,Salt Lake,40.728008941,-111.887579048
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY SHERIFFS DEPARTMENT-COTTONWOOD HEIGHTS PRECINCT,hifld,SHERIFF'S OFFICE,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,7480 SOUTH 2700 EAST,COTTONWOOD HEIGHTS,Salt Lake,40.6155115,-111.8155846
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY SHERIFFS OFFICE HERRIMAN PRECINCT,hifld,SHERIFF'S OFFICE,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,13272 SOUTH 5600 WEST,HERRIMAN,Salt Lake,40.516501133,-112.016787222
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY SHERIFFS OFFICE - HOLLADAY PRECINCT,hifld,SHERIFF'S OFFICE,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4570 SOUTH 2300 EAST,HOLLADAY,Salt Lake,40.6714158,-111.8248971
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY SHERIFFS OFFICE - KEARNS PRECINCT,hifld,SHERIFF'S OFFICE,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4250 WEST 5415 SOUTH,KEARNS,Salt Lake,40.6532067,-111.9924744
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY SHERIFFS DEPARTMENT-MAGNA SUBSTATION,hifld,SHERIFF'S OFFICE,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"8537 WEST 2700 SOUTH, SUITE C",MAGNA,Salt Lake,40.7107284,-112.0954489
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY SHERIFFS OFFICE - MILLCREEK STATION,hifld,SHERIFF'S OFFICE,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"1580 EAST 3900 SOUTH, SUITE 100",SALT LAKE CITY,Salt Lake,40.6868552,-111.8461611
Utah,NA,Utah Department of Corrections,SALT LAKE COUNTY SHERIFFS OFFICE RIVERTON PRECINCT,hifld,SHERIFF'S OFFICE,NA,49,49035,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"12810 S REDWOOD RD, SUITE D",RIVERTON,Salt Lake,40.518362004,-111.93945115
Utah,NA,Utah Department of Corrections,San Juan County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,297 S Main Street,Monticello,NA,NA,NA
Utah,NA,Utah Department of Corrections,SAN JUAN COUNTY JAIL / SHERIFF'S OFFICE,hifld_prisons,COUNTY,NA,49,49037,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,297 S MAIN ST,MONTICELLO,San Juan,37.86876767465178,-109.34222719760041
